Type,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank
Mains,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female,250,250
Mains,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Male,155,367
Mains,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Female,313,539
Mains,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Male,41,61
Mains,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female,82,118
Mains,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Male,16,23
Mains,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female,25,25
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GEN,Male,4157,6636
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GEN,Female,7091,8324
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EWS,Male,986,1123
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EWS,Female,1647,1647
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OBC,Male,1447,2520
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OBC,Female,3748,3832
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",SC,Male,340,1060
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",SC,Female,1722,1989
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",ST,Male,82,307
Mains,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",ST,Female,633,633
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GEN,Male,1581,3691
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GEN,Female,2371,5151
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,Male,519,614
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,Female,930,930
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC,Male,707,1409
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC,Female,2192,2490
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,Male,126,406
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,Female,1001,1174
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,Male,119,205
Mains,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,Female,426,426
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",GEN,Male,8107,13820
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",GEN,Female,12062,18467
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",EWS,Male,1970,2512
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",EWS,Female,3561,3561
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",OBC,Male,3889,5351
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",OBC,Female,6873,8759
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",SC,Male,1167,2450
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",SC,Female,4464,4522
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",ST,Male,487,1067
Mains,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",ST,Female,1406,1406
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",GEN,Male,4842,10181
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",GEN,Female,14686,21310
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Male,1493,1855
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female,3940,3940
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",OBC,Male,2404,4098
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",OBC,Female,6785,8730
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Male,626,1799
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female,3517,3994
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Male,207,458
Mains,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female,733,733
Mains,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",GEN,Male,16011,22850
Mains,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",GEN,Female,26484,34969
Mains,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Male,3382,3603
Mains,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female,7110,7110
Mains,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC,Male,6596,7805
Mains,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC,Female,14143,14143
Mains,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Male,3251,3644
Mains,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Female,5038,5038
Mains,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,Male,1058,1174
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",GEN,Male,14374,25823
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",GEN,Female,23864,34211
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",EWS,Male,3667,4575
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",EWS,Female,5062,5062
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",OBC,Male,6804,9345
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",OBC,Female,14179,14727
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",SC,Male,3022,3986
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",SC,Female,5860,6678
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",ST,Male,1219,1364
Mains,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",ST,Female,2278,2278
Mains,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",GEN,Male,43133,48474
Mains,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",GEN,Female,57751,57751
Mains,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",EWS,Male,7114,7130
Mains,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female,8865,8865
Mains,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",OBC,Male,14561,14996
Mains,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",SC,Male,6023,6056
Mains,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",SC,Female,6985,6985
Mains,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",ST,Male,1765,1765
Mains,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",ST,Female,3607,3607
Mains,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Male,10980,17109
Mains,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Female,19563,19563
Mains,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Male,2524,2524
Mains,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female,4097,4097
Mains,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Male,4063,5797
Mains,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Female,9194,9194
Mains,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Male,2205,2208
Mains,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Male,769,769
Mains,"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GEN,Male,27118,32920
Mains,"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GEN,Female,39270,39270
Mains,"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EWS,Male,4781,4781
Mains,"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OBC,Male,9694,10341
Mains,"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OBC,Female,14986,15682
Mains,"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",SC,Male,4200,4291
